"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	Count
	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	22069
	"2011"	"2011"	"Brain"	"31010"	20687
	"2011"	"2011"	"Cranial Nerves Other Nervous System"	"31040"	1382
	"2011"	"2011"	"Endocrine System"	"32010-32020"	48818
	"2011"	"2011"	"Thyroid"	"32010"	46427
	"2011"	"2011"	"Other Endocrine including Thymus"	"32020"	2391
	"2011"	"2011"	"Lymphomas"	"33011-33042"	74232
	"2011"	"2011"	"Hodgkin Lymphoma"	"33011-33012"	8728
	"2011"	"2011"	"Hodgkin - Nodal"	"33011"	8561
	"2011"	"2011"	"Hodgkin - Extranodal"	"33012"	167
	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	65504
	"2011"	"2011"	"NHL - Nodal"	"33041"	44191
	"2011"	"2011"	"NHL - Extranodal"	"33042"	21313
	"2011"	"2011"	"Myeloma"	"34000"	23005
	"2011"	"2011"	"Leukemias"	"35011-35043"	47653
	"2011"	"2011"	"Acute Lymphocytic Leukemia"	"35011"	5192
	"2011"	"2011"	"Chronic Lymphocytic Leukemia"	"35012"	16568
	"2011"	"2011"	"Acute Myeloid Leukemia"	"35021"	14095
	"2011"	"2011"	"Chronic Myeloid Leukemia"	"35022"	6113
	"2011"	"2011"	"Other Leukemias"	"35041-35043"	5685
	"2011"	"2011"	"Other Lymphocytic Leukemia"	"35013"	1468
	"2011"	"2011"	"Acute Monocytic Leukemia"	"35031"	747
	"2011"	"2011"	"Other Acute Leukemia"	"35041"	841
	"2011"	"2011"	"Aleukemic, Subleukemic and NOS"	"35043"	1966
	"2011"	"2011"	"Other Myeloid/Monocytic Leukemia"	"35023"	663
	"2011"	"2011"	"Mesothelioma"	"36010"	3366
	"2011"	"2011"	"Kaposi Sarcoma"	"36020"	1224
	"2011"	"2011"	"Miscellaneous"	"37000"	59613
	"2011"	"2011"	"Male and Female Breast, In Situ"	"Breast-InSitu"	55180
	"2011"	"2011"	"Female Breast, In Situ"	"Breast-InSitu-Female"	54960
	"2011"	"2011"	"Male Breast, In Situ"	"Breast-InSitu-Male"	220
	"2012"	"2012"	"All Invasive Cancer Sites Combined"	"0"	1601243
	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	41568
	"2012"	"2012"	"Lip"	"20010"	1960
	"2012"	"2012"	"Tongue"	"20020"	12855
	"2012"	"2012"	"Salivary Gland"	"20030"	4435
	"2012"	"2012"	"Floor of Mouth"	"20040"	2027
	"2012"	"2012"	"Gum and Other Mouth"	"20050"	5562
	"2012"	"2012"	"Nasopharynx"	"20060"	1836
	"2012"	"2012"	"Tonsil"	"20070"	7585
	"2012"	"2012"	"Oropharynx"	"20080"	1812
	"2012"	"2012"	"Hypopharynx"	"20090"	2343
	"2012"	"2012"	"Other Oral Cavity and Pharynx"	"20100"	1153
	"2012"	"2012"	"Digestive System"	"21010-21130"	285210
	"2012"	"2012"	"Esophagus"	"21010"	16549
	"2012"	"2012"	"Stomach"	"21020"	23596
	"2012"	"2012"	"Small Intestine"	"21030"	8232
	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	140429
	"2012"	"2012"	"Colon excluding Rectum"	"21041-21049"	100059
	"2012"	"2012"	"Cecum"	"21041"	21404
	"2012"	"2012"	"Appendix"	"21042"	3371
	"2012"	"2012"	"Ascending Colon"	"21043"	19630
	"2012"	"2012"	"Hepatic Flexure"	"21044"	4349
	"2012"	"2012"	"Transverse Colon"	"21045"	9186
	"2012"	"2012"	"Splenic Flexure"	"21046"	2920
	"2012"	"2012"	"Descending Colon"	"21047"	5786
	"2012"	"2012"	"Sigmoid Colon"	"21048"	25132
	"2012"	"2012"	"Large Intestine, NOS"	"21049"	8281
	"2012"	"2012"	"Rectum and Rectosigmoid Junction"	"21051-21052"	40370
	"2012"	"2012"	"Rectosigmoid Junction"	"21051"	10127
	"2012"	"2012"	"Rectum"	"21052"	30243
	"2012"	"2012"	"Anus, Anal Canal and Anorectum"	"21060"	6627
	"2012"	"2012"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	29674
	"2012"	"2012"	"Liver"	"21071"	26221
	"2012"	"2012"	"Intrahepatic Bile Duct"	"21072"	3453
	"2012"	"2012"	"Gallbladder"	"21080"	3971
	"2012"	"2012"	"Other Biliary"	"21090"	6181
	"2012"	"2012"	"Pancreas"	"21100"	44880
	"2012"	"2012"	"Retroperitoneum"	"21110"	1368
	"2012"	"2012"	"Peritoneum, Omentum and Mesentery"	"21120"	1991
	"2012"	"2012"	"Other Digestive Organs"	"21130"	1712
	"2012"	"2012"	"Respiratory System"	"22010-22060"	233787
	"2012"	"2012"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2362
	"2012"	"2012"	"Larynx"	"22020"	12650
	"2012"	"2012"	"Lung and Bronchus"	"22030"	218063
	"2012"	"2012"	"Pleura"	"22050"	112
	"2012"	"2012"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	600
	"2012"	"2012"	"Bones and Joints"	"23000"	3110
	"2012"	"2012"	"Soft Tissue including Heart"	"24000"	11134
	"2012"	"2012"	"Skin excluding Basal and Squamous"	"25010-25020"	76528
	"2012"	"2012"	"Melanoma of the Skin"	"25010"	70778
	"2012"	"2012"	"Other Non-Epithelial Skin"	"25020"	5750
	"2012"	"2012"	"Male and Female Breast"	"26000"	233600
	"2012"	"2012"	"Female Breast"	"26000-Female"	231560
	"2012"	"2012"	"Male Breast"	"26000-Male"	2040
	"2012"	"2012"	"Female Genital System"	"27010-27070"	93478
	"2012"	"2012"	"Cervix Uteri"	"27010"	12621
	"2012"	"2012"	"Corpus Uteri"	"27020"	48902
	"2012"	"2012"	"Uterus, NOS"	"27030"	1642
	"2012"	"2012"	"Ovary"	"27040"	21681
	"2012"	"2012"	"Vagina"	"27050"	1368
	"2012"	"2012"	"Vulva"	"27060"	5030
	"2012"	"2012"	"Other Female Genital Organs"	"27070"	2234
	"2012"	"2012"	"Male Genital System"	"28010-28040"	201583
	"2012"	"2012"	"Prostate"	"28010"	191391
	"2012"	"2012"	"Testis"	"28020"	8460
	"2012"	"2012"	"Penis"	"28030"	1368
	"2012"	"2012"	"Other Male Genital Organs"	"28040"	364
	"2012"	"2012"	"Urinary System"	"29010-29040"	133478
	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	73050
	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	57413
	"2012"	"2012"	"Ureter"	"29030"	1992
	"2012"	"2012"	"Other Urinary Organs"	"29040"	1023
	"2012"	"2012"	"Eye and Orbit"	"30000"	2934
	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	22337
	"2012"	"2012"	"Brain"	"31010"	20900
	"2012"	"2012"	"Cranial Nerves Other Nervous System"	"31040"	1437
	"2012"	"2012"	"Endocrine System"	"32010-32020"	50770
	"2012"	"2012"	"Thyroid"	"32010"	48306
	"2012"	"2012"	"Other Endocrine including Thymus"	"32020"	2464
	"2012"	"2012"	"Lymphomas"	"33011-33042"	74981
	"2012"	"2012"	"Hodgkin Lymphoma"	"33011-33012"	8569
	"2012"	"2012"	"Hodgkin - Nodal"	"33011"	8421
	"2012"	"2012"	"Hodgkin - Extranodal"	"33012"	148
	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	66412
	"2012"	"2012"	"NHL - Nodal"	"33041"	44936
	"2012"	"2012"	"NHL - Extranodal"	"33042"	21476
	"2012"	"2012"	"Myeloma"	"34000"	23657
	"2012"	"2012"	"Leukemias"	"35011-35043"	48313
	"2012"	"2012"	"Acute Lymphocytic Leukemia"	"35011"	5040
	"2012"	"2012"	"Chronic Lymphocytic Leukemia"	"35012"	16949
	"2012"	"2012"	"Acute Myeloid Leukemia"	"35021"	14446
	"2012"	"2012"	"Chronic Myeloid Leukemia"	"35022"	6138
	"2012"	"2012"	"Other Leukemias"	"35041-35043"	5740
	"2012"	"2012"	"Other Lymphocytic Leukemia"	"35013"	1451
	"2012"	"2012"	"Acute Monocytic Leukemia"	"35031"	706
	"2012"	"2012"	"Other Acute Leukemia"	"35041"	885
	"2012"	"2012"	"Aleukemic, Subleukemic and NOS"	"35043"	1998
	"2012"	"2012"	"Other Myeloid/Monocytic Leukemia"	"35023"	700
	"2012"	"2012"	"Mesothelioma"	"36010"	3285
	"2012"	"2012"	"Kaposi Sarcoma"	"36020"	1168
	"2012"	"2012"	"Miscellaneous"	"37000"	60322
	"2012"	"2012"	"Male and Female Breast, In Situ"	"Breast-InSitu"	56532
	"2012"	"2012"	"Female Breast, In Situ"	"Breast-InSitu-Female"	56306
	"2012"	"2012"	"Male Breast, In Situ"	"Breast-InSitu-Male"	226
	"2013"	"2013"	"All Invasive Cancer Sites Combined"	"0"	1621635
	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	43245
	"2013"	"2013"	"Lip"	"20010"	2083
	"2013"	"2013"	"Tongue"	"20020"	13174
	"2013"	"2013"	"Salivary Gland"	"20030"	4590
	"2013"	"2013"	"Floor of Mouth"	"20040"	2057
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	5661
	"2013"	"2013"	"Nasopharynx"	"20060"	1883
	"2013"	"2013"	"Tonsil"	"20070"	8133
	"2013"	"2013"	"Oropharynx"	"20080"	1998
	"2013"	"2013"	"Hypopharynx"	"20090"	2412
	"2013"	"2013"	"Other Oral Cavity and Pharynx"	"20100"	1254
	"2013"	"2013"	"Digestive System"	"21010-21130"	290293
	"2013"	"2013"	"Esophagus"	"21010"	16976
	"2013"	"2013"	"Stomach"	"21020"	23988
	"2013"	"2013"	"Small Intestine"	"21030"	8496
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	141191
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	100552
	"2013"	"2013"	"Cecum"	"21041"	21415
	"2013"	"2013"	"Appendix"	"21042"	3557
	"2013"	"2013"	"Ascending Colon"	"21043"	19609
	"2013"	"2013"	"Hepatic Flexure"	"21044"	4513
	"2013"	"2013"	"Transverse Colon"	"21045"	9406
	"2013"	"2013"	"Splenic Flexure"	"21046"	2820
	"2013"	"2013"	"Descending Colon"	"21047"	5862
	"2013"	"2013"	"Sigmoid Colon"	"21048"	25179
	"2013"	"2013"	"Large Intestine, NOS"	"21049"	8191
	"2013"	"2013"	"Rectum and Rectosigmoid Junction"	"21051-21052"	40639
	"2013"	"2013"	"Rectosigmoid Junction"	"21051"	9915
	"2013"	"2013"	"Rectum"	"21052"	30724
	"2013"	"2013"	"Anus, Anal Canal and Anorectum"	"21060"	6833
	"2013"	"2013"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	31024
	"2013"	"2013"	"Liver"	"21071"	27328
	"2013"	"2013"	"Intrahepatic Bile Duct"	"21072"	3696
	"2013"	"2013"	"Gallbladder"	"21080"	4070
	"2013"	"2013"	"Other Biliary"	"21090"	6571
	"2013"	"2013"	"Pancreas"	"21100"	45899
	"2013"	"2013"	"Retroperitoneum"	"21110"	1280
	"2013"	"2013"	"Peritoneum, Omentum and Mesentery"	"21120"	2019
	"2013"	"2013"	"Other Digestive Organs"	"21130"	1946
	"2013"	"2013"	"Respiratory System"	"22010-22060"	235209
	"2013"	"2013"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2404
	"2013"	"2013"	"Larynx"	"22020"	12855
	"2013"	"2013"	"Lung and Bronchus"	"22030"	219180
	"2013"	"2013"	"Pleura"	"22050"	111
	"2013"	"2013"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	659
	"2013"	"2013"	"Bones and Joints"	"23000"	3160
	"2013"	"2013"	"Soft Tissue including Heart"	"24000"	11482
	"2013"	"2013"	"Skin excluding Basal and Squamous"	"25010-25020"	80480
	"2013"	"2013"	"Melanoma of the Skin"	"25010"	74239
	"2013"	"2013"	"Other Non-Epithelial Skin"	"25020"	6241
	"2013"	"2013"	"Male and Female Breast"	"26000"	239801
	"2013"	"2013"	"Female Breast"	"26000-Female"	237663
	"2013"	"2013"	"Male Breast"	"26000-Male"	2138
	"2013"	"2013"	"Female Genital System"	"27010-27070"	94833
	"2013"	"2013"	"Cervix Uteri"	"27010"	12492
	"2013"	"2013"	"Corpus Uteri"	"27020"	50209
	"2013"	"2013"	"Uterus, NOS"	"27030"	1710
	"2013"	"2013"	"Ovary"	"27040"	21713
	"2013"	"2013"	"Vagina"	"27050"	1312
	"2013"	"2013"	"Vulva"	"27060"	5078
	"2013"	"2013"	"Other Female Genital Organs"	"27070"	2319
	"2013"	"2013"	"Male Genital System"	"28010-28040"	197456
	"2013"	"2013"	"Prostate"	"28010"	187033
	"2013"	"2013"	"Testis"	"28020"	8608
	"2013"	"2013"	"Penis"	"28030"	1414
	"2013"	"2013"	"Other Male Genital Organs"	"28040"	401
	"2013"	"2013"	"Urinary System"	"29010-29040"	135396
	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	73445
	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	58757
	"2013"	"2013"	"Ureter"	"29030"	1972
	"2013"	"2013"	"Other Urinary Organs"	"29040"	1222
	"2013"	"2013"	"Eye and Orbit"	"30000"	2998
	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	22694
	"2013"	"2013"	"Brain"	"31010"	21238
	"2013"	"2013"	"Cranial Nerves Other Nervous System"	"31040"	1456
	"2013"	"2013"	"Endocrine System"	"32010-32020"	52165
	"2013"	"2013"	"Thyroid"	"32010"	49660
	"2013"	"2013"	"Other Endocrine including Thymus"	"32020"	2505
	"2013"	"2013"	"Lymphomas"	"33011-33042"	75734
	"2013"	"2013"	"Hodgkin Lymphoma"	"33011-33012"	8452
	"2013"	"2013"	"Hodgkin - Nodal"	"33011"	8290
	"2013"	"2013"	"Hodgkin - Extranodal"	"33012"	162
	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	67282
	"2013"	"2013"	"NHL - Nodal"	"33041"	45092
	"2013"	"2013"	"NHL - Extranodal"	"33042"	22190
	"2013"	"2013"	"Myeloma"	"34000"	24186
	"2013"	"2013"	"Leukemias"	"35011-35043"	48586
	"2013"	"2013"	"Acute Lymphocytic Leukemia"	"35011"	4821
	"2013"	"2013"	"Chronic Lymphocytic Leukemia"	"35012"	16804
	"2013"	"2013"	"Acute Myeloid Leukemia"	"35021"	14873
	"2013"	"2013"	"Chronic Myeloid Leukemia"	"35022"	6502
	"2013"	"2013"	"Other Leukemias"	"35041-35043"	5586
	"2013"	"2013"	"Other Lymphocytic Leukemia"	"35013"	1447
	"2013"	"2013"	"Acute Monocytic Leukemia"	"35031"	677
	"2013"	"2013"	"Other Acute Leukemia"	"35041"	885
	"2013"	"2013"	"Aleukemic, Subleukemic and NOS"	"35043"	1968
	"2013"	"2013"	"Other Myeloid/Monocytic Leukemia"	"35023"	609
	"2013"	"2013"	"Mesothelioma"	"36010"	3303
	"2013"	"2013"	"Kaposi Sarcoma"	"36020"	1182
	"2013"	"2013"	"Miscellaneous"	"37000"	59432
	"2013"	"2013"	"Male and Female Breast, In Situ"	"Breast-InSitu"	58459
	"2013"	"2013"	"Female Breast, In Situ"	"Breast-InSitu-Female"	58234
	"2013"	"2013"	"Male Breast, In Situ"	"Breast-InSitu-Male"	225
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	1637573
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	44434
	"2014"	"2014"	"Lip"	"20010"	2039
	"2014"	"2014"	"Tongue"	"20020"	13837
	"2014"	"2014"	"Salivary Gland"	"20030"	4628
	"2014"	"2014"	"Floor of Mouth"	"20040"	1991
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	5921
	"2014"	"2014"	"Nasopharynx"	"20060"	1814
	"2014"	"2014"	"Tonsil"	"20070"	8486
	"2014"	"2014"	"Oropharynx"	"20080"	2156
	"2014"	"2014"	"Hypopharynx"	"20090"	2290
	"2014"	"2014"	"Other Oral Cavity and Pharynx"	"20100"	1272
	"2014"	"2014"	"Digestive System"	"21010-21130"	297592
	"2014"	"2014"	"Esophagus"	"21010"	17248
	"2014"	"2014"	"Stomach"	"21020"	24335
	"2014"	"2014"	"Small Intestine"	"21030"	8780
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	143515
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	101632
	"2014"	"2014"	"Cecum"	"21041"	21046
	"2014"	"2014"	"Appendix"	"21042"	4195
	"2014"	"2014"	"Ascending Colon"	"21043"	19616
	"2014"	"2014"	"Hepatic Flexure"	"21044"	4437
	"2014"	"2014"	"Transverse Colon"	"21045"	9604
	"2014"	"2014"	"Splenic Flexure"	"21046"	2842
	"2014"	"2014"	"Descending Colon"	"21047"	5973
	"2014"	"2014"	"Sigmoid Colon"	"21048"	25363
	"2014"	"2014"	"Large Intestine, NOS"	"21049"	8556
	"2014"	"2014"	"Rectum and Rectosigmoid Junction"	"21051-21052"	41883
	"2014"	"2014"	"Rectosigmoid Junction"	"21051"	9956
	"2014"	"2014"	"Rectum"	"21052"	31927
	"2014"	"2014"	"Anus, Anal Canal and Anorectum"	"21060"	7190
	"2014"	"2014"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	32578
	"2014"	"2014"	"Liver"	"21071"	28449
	"2014"	"2014"	"Intrahepatic Bile Duct"	"21072"	4129
	"2014"	"2014"	"Gallbladder"	"21080"	4206
	"2014"	"2014"	"Other Biliary"	"21090"	6459
	"2014"	"2014"	"Pancreas"	"21100"	47676
	"2014"	"2014"	"Retroperitoneum"	"21110"	1346
	"2014"	"2014"	"Peritoneum, Omentum and Mesentery"	"21120"	1958
	"2014"	"2014"	"Other Digestive Organs"	"21130"	2301
	"2014"	"2014"	"Respiratory System"	"22010-22060"	235765
	"2014"	"2014"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2437
	"2014"	"2014"	"Larynx"	"22020"	12664
	"2014"	"2014"	"Lung and Bronchus"	"22030"	219913
	"2014"	"2014"	"Pleura"	"22050"	112
	"2014"	"2014"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	639
	"2014"	"2014"	"Bones and Joints"	"23000"	3234
	"2014"	"2014"	"Soft Tissue including Heart"	"24000"	11741
	"2014"	"2014"	"Skin excluding Basal and Squamous"	"25010-25020"	84163
	"2014"	"2014"	"Melanoma of the Skin"	"25010"	78132
	"2014"	"2014"	"Other Non-Epithelial Skin"	"25020"	6031
	"2014"	"2014"	"Male and Female Breast"	"26000"	243232
	"2014"	"2014"	"Female Breast"	"26000-Female"	241091
	"2014"	"2014"	"Male Breast"	"26000-Male"	2141
	"2014"	"2014"	"Female Genital System"	"27010-27070"	97818
	"2014"	"2014"	"Cervix Uteri"	"27010"	12993
	"2014"	"2014"	"Corpus Uteri"	"27020"	52150
	"2014"	"2014"	"Uterus, NOS"	"27030"	1863
	"2014"	"2014"	"Ovary"	"27040"	21670
	"2014"	"2014"	"Vagina"	"27050"	1367
	"2014"	"2014"	"Vulva"	"27060"	5258
	"2014"	"2014"	"Other Female Genital Organs"	"27070"	2517
	"2014"	"2014"	"Male Genital System"	"28010-28040"	190137
	"2014"	"2014"	"Prostate"	"28010"	179434
	"2014"	"2014"	"Testis"	"28020"	8786
	"2014"	"2014"	"Penis"	"28030"	1550
	"2014"	"2014"	"Other Male Genital Organs"	"28040"	367
	"2014"	"2014"	"Urinary System"	"29010-29040"	138021
	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	74041
	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	60694
	"2014"	"2014"	"Ureter"	"29030"	2148
	"2014"	"2014"	"Other Urinary Organs"	"29040"	1138
	"2014"	"2014"	"Eye and Orbit"	"30000"	2993
	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	22622
	"2014"	"2014"	"Brain"	"31010"	21197
	"2014"	"2014"	"Cranial Nerves Other Nervous System"	"31040"	1425
	"2014"	"2014"	"Endocrine System"	"32010-32020"	52242
	"2014"	"2014"	"Thyroid"	"32010"	49684
	"2014"	"2014"	"Other Endocrine including Thymus"	"32020"	2558
	"2014"	"2014"	"Lymphomas"	"33011-33042"	77178
	"2014"	"2014"	"Hodgkin Lymphoma"	"33011-33012"	8789
	"2014"	"2014"	"Hodgkin - Nodal"	"33011"	8653
	"2014"	"2014"	"Hodgkin - Extranodal"	"33012"	136
	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	68389
	"2014"	"2014"	"NHL - Nodal"	"33041"	45727
	"2014"	"2014"	"NHL - Extranodal"	"33042"	22662
	"2014"	"2014"	"Myeloma"	"34000"	24620
	"2014"	"2014"	"Leukemias"	"35011-35043"	49165
	"2014"	"2014"	"Acute Lymphocytic Leukemia"	"35011"	5050
	"2014"	"2014"	"Chronic Lymphocytic Leukemia"	"35012"	16780
	"2014"	"2014"	"Acute Myeloid Leukemia"	"35021"	15308
	"2014"	"2014"	"Chronic Myeloid Leukemia"	"35022"	6529
	"2014"	"2014"	"Other Leukemias"	"35041-35043"	5498
	"2014"	"2014"	"Other Lymphocytic Leukemia"	"35013"	1416
	"2014"	"2014"	"Acute Monocytic Leukemia"	"35031"	679
	"2014"	"2014"	"Other Acute Leukemia"	"35041"	872
	"2014"	"2014"	"Aleukemic, Subleukemic and NOS"	"35043"	1956
	"2014"	"2014"	"Other Myeloid/Monocytic Leukemia"	"35023"	575
	"2014"	"2014"	"Mesothelioma"	"36010"	3294
	"2014"	"2014"	"Kaposi Sarcoma"	"36020"	1196
	"2014"	"2014"	"Miscellaneous"	"37000"	58126
	"2014"	"2014"	"Male and Female Breast, In Situ"	"Breast-InSitu"	58097
	"2014"	"2014"	"Female Breast, In Situ"	"Breast-InSitu-Female"	57827
	"2014"	"2014"	"Male Breast, In Situ"	"Breast-InSitu-Male"	270
	"2015"	"2015"	"All Invasive Cancer Sites Combined"	"0"	1649728
	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	44902
	"2015"	"2015"	"Lip"	"20010"	2061
	"2015"	"2015"	"Tongue"	"20020"	14026
	"2015"	"2015"	"Salivary Gland"	"20030"	4638
	"2015"	"2015"	"Floor of Mouth"	"20040"	1991
	"2015"	"2015"	"Gum and Other Mouth"	"20050"	5942
	"2015"	"2015"	"Nasopharynx"	"20060"	1925
	"2015"	"2015"	"Tonsil"	"20070"	8521
	"2015"	"2015"	"Oropharynx"	"20080"	2161
	"2015"	"2015"	"Hypopharynx"	"20090"	2403
	"2015"	"2015"	"Other Oral Cavity and Pharynx"	"20100"	1234
	"2015"	"2015"	"Digestive System"	"21010-21130"	298487
	"2015"	"2015"	"Esophagus"	"21010"	17423
	"2015"	"2015"	"Stomach"	"21020"	24067
	"2015"	"2015"	"Small Intestine"	"21030"	9002
	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	142705
	"2015"	"2015"	"Colon excluding Rectum"	"21041-21049"	101148
	"2015"	"2015"	"Cecum"	"21041"	20685
	"2015"	"2015"	"Appendix"	"21042"	5382
	"2015"	"2015"	"Ascending Colon"	"21043"	19574
	"2015"	"2015"	"Hepatic Flexure"	"21044"	4410
	"2015"	"2015"	"Transverse Colon"	"21045"	9307
	"2015"	"2015"	"Splenic Flexure"	"21046"	2863
	"2015"	"2015"	"Descending Colon"	"21047"	5916
	"2015"	"2015"	"Sigmoid Colon"	"21048"	24974
	"2015"	"2015"	"Large Intestine, NOS"	"21049"	8037
	"2015"	"2015"	"Rectum and Rectosigmoid Junction"	"21051-21052"	41557
	"2015"	"2015"	"Rectosigmoid Junction"	"21051"	9638
	"2015"	"2015"	"Rectum"	"21052"	31919
	"2015"	"2015"	"Anus, Anal Canal and Anorectum"	"21060"	7147
	"2015"	"2015"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	33299
	"2015"	"2015"	"Liver"	"21071"	28570
	"2015"	"2015"	"Intrahepatic Bile Duct"	"21072"	4729
	"2015"	"2015"	"Gallbladder"	"21080"	4079
	"2015"	"2015"	"Other Biliary"	"21090"	6413
	"2015"	"2015"	"Pancreas"	"21100"	48609
	"2015"	"2015"	"Retroperitoneum"	"21110"	1336
	"2015"	"2015"	"Peritoneum, Omentum and Mesentery"	"21120"	1936
	"2015"	"2015"	"Other Digestive Organs"	"21130"	2471
	"2015"	"2015"	"Respiratory System"	"22010-22060"	234836
	"2015"	"2015"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2389
	"2015"	"2015"	"Larynx"	"22020"	12444
	"2015"	"2015"	"Lung and Bronchus"	"22030"	219316
	"2015"	"2015"	"Pleura"	"22050"	100
	"2015"	"2015"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	587
	"2015"	"2015"	"Bones and Joints"	"23000"	3143
	"2015"	"2015"	"Soft Tissue including Heart"	"24000"	11457
	"2015"	"2015"	"Skin excluding Basal and Squamous"	"25010-25020"	86658
	"2015"	"2015"	"Melanoma of the Skin"	"25010"	80576
	"2015"	"2015"	"Other Non-Epithelial Skin"	"25020"	6082
	"2015"	"2015"	"Male and Female Breast"	"26000"	246966
	"2015"	"2015"	"Female Breast"	"26000-Female"	244660
	"2015"	"2015"	"Male Breast"	"26000-Male"	2306
	"2015"	"2015"	"Female Genital System"	"27010-27070"	99125
	"2015"	"2015"	"Cervix Uteri"	"27010"	13100
	"2015"	"2015"	"Corpus Uteri"	"27020"	53390
	"2015"	"2015"	"Uterus, NOS"	"27030"	1884
	"2015"	"2015"	"Ovary"	"27040"	21618
	"2015"	"2015"	"Vagina"	"27050"	1263
	"2015"	"2015"	"Vulva"	"27060"	5120
	"2015"	"2015"	"Other Female Genital Organs"	"27070"	2750
	"2015"	"2015"	"Male Genital System"	"28010-28040"	197098
	"2015"	"2015"	"Prostate"	"28010"	186688
	"2015"	"2015"	"Testis"	"28020"	8664
	"2015"	"2015"	"Penis"	"28030"	1385
	"2015"	"2015"	"Other Male Genital Organs"	"28040"	361
	"2015"	"2015"	"Urinary System"	"29010-29040"	139146
	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	73539
	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	62224
	"2015"	"2015"	"Ureter"	"29030"	2080
	"2015"	"2015"	"Other Urinary Organs"	"29040"	1303
	"2015"	"2015"	"Eye and Orbit"	"30000"	3055
	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	22513
	"2015"	"2015"	"Brain"	"31010"	21179
	"2015"	"2015"	"Cranial Nerves Other Nervous System"	"31040"	1334
	"2015"	"2015"	"Endocrine System"	"32010-32020"	52632
	"2015"	"2015"	"Thyroid"	"32010"	50007
	"2015"	"2015"	"Other Endocrine including Thymus"	"32020"	2625
	"2015"	"2015"	"Lymphomas"	"33011-33042"	76608
	"2015"	"2015"	"Hodgkin Lymphoma"	"33011-33012"	8434
	"2015"	"2015"	"Hodgkin - Nodal"	"33011"	8311
	"2015"	"2015"	"Hodgkin - Extranodal"	"33012"	123
	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	68174
	"2015"	"2015"	"NHL - Nodal"	"33041"	46019
	"2015"	"2015"	"NHL - Extranodal"	"33042"	22155
	"2015"	"2015"	"Myeloma"	"34000"	24546
	"2015"	"2015"	"Leukemias"	"35011-35043"	48035
	"2015"	"2015"	"Acute Lymphocytic Leukemia"	"35011"	5277
	"2015"	"2015"	"Chronic Lymphocytic Leukemia"	"35012"	16248
	"2015"	"2015"	"Acute Myeloid Leukemia"	"35021"	14864
	"2015"	"2015"	"Chronic Myeloid Leukemia"	"35022"	6308
	"2015"	"2015"	"Other Leukemias"	"35041-35043"	5338
	"2015"	"2015"	"Other Lymphocytic Leukemia"	"35013"	1380
	"2015"	"2015"	"Acute Monocytic Leukemia"	"35031"	675
	"2015"	"2015"	"Other Acute Leukemia"	"35041"	844
